Timestamp,Comment,PreposText,tokenizerText,stemmed,FinalNormalizer,label,score,Likes
2026-01-21T11:41:36Z,"Nyoba grab dr sisi penumpang asli enakkkk bener. Biaya hemat dr bensin bisa dialihkan ke aset cuy. Ngapain mikin mobil bensin, udah tau di tipu terus wkwk",nyoba grab dr sisi penumpang asli enak bener biaya hemat dr bensin bisa dialihkan ke aset cuy ngapain mikin mobil bensin udah tau di tipu terus wkwk,"['nyoba', 'grab', 'dr', 'sisi', 'penumpang', 'asli', 'enak', 'bener', 'biaya', 'hemat', 'bensin', 'bisa', 'dialihkan', 'ke', 'aset', 'cuy', 'ngapain', 'mikin', 'mobil', 'udah', 'tau', 'di', 'tipu', 'terus', 'wkwk']","['nyoba', 'grab', 'dr', 'sisi', 'tumpang', 'asli', 'enak', 'benar', 'biaya', 'hemat', 'bensin', 'bisa', 'alih', 'ke', 'aset', 'cuy', 'mengapa', 'mik', 'mobil', 'udah', 'tau', 'di', 'tipu', 'terus', 'wkwk']","['nyoba', 'grab', 'sisi', 'tumpang', 'asli', 'enak', 'biaya', 'hemat', 'bensin', 'bisa', 'alih', 'aset', 'cuy', 'mik', 'mobil', 'paham', 'tipu', 'tawa']",positif,10,0
2026-01-19T15:27:29Z,"Anyeong guys, kalau  mau tnya²perihal kredit mobil, motor,kpr juga insurance di BCA aku bisa bantu ya, soal dealer ga perlu khawatir kita sediain all jabodetabek yg berani kasih disc max kebetulan bentar lagi ada event ulang tahun nya BCA Expo jdi pasti bnyak promo menarik nya loh 🥰",anyeong guys kalau mau tnya²perihal kredit mobil motor kpr juga insurance di bca aku bisa bantu ya soal dealer ga perlu khawatir kita sediain all jabodetabek yg berani kasih disc max kebetulan bentar lagi ada event ulang tahun nya bca expo jdi pasti bnyak promo menarik nya loh,"['anyeong', 'guys', 'kalau', 'mau', 'tnya²perihal', 'kredit', 'mobil', 'motor', 'kpr', 'juga', 'insurance', 'di', 'bca', 'aku', 'bisa', 'bantu', 'ya', 'soal', 'dealer', 'ga', 'perlu', 'khawatir', 'kita', 'sediain', 'all', 'jabodetabek', 'yg', 'berani', 'kasih', 'disc', 'max', 'kebetulan', 'bentar', 'lagi', 'ada', 'event', 'ulang', 'tahun', 'nya', 'expo', 'jdi', 'pasti', 'bnyak', 'promo', 'menarik', 'loh']","['anyeong', 'guys', 'kalau', 'mau', 'tnya²perihal', 'kredit', 'mobil', 'motor', 'kpr', 'juga', 'insurance', 'di', 'bca', 'aku', 'bisa', 'bantu', 'iya', 'soal', 'dealer', 'tidak', 'perlu', 'khawatir', 'kita', 'sedia', 'all', 'jabodetabek', 'yang', 'berani', 'kasih', 'disc', 'max', 'betul', 'bentar', 'lagi', 'ada', 'event', 'ulang', 'tahun', 'nya', 'expo', 'jdi', 'pasti', 'bnyak', 'promo', 'tarik', 'loh']","['anyeong', 'guys', 'tnya²perihal', 'kredit', 'mobil', 'motor', 'kpr', 'insurance', 'bca', 'bisa', 'bantu', 'iya', 'dealer', 'tidak', 'khawatir', 'sedia', 'all', 'jabodetabek', 'berani', 'kasih', 'disc', 'max', 'bentar', 'ada', 'event', 'ulang', 'expo', 'banyak', 'promo', 'tarik', 'loh']",positif,10,0
2026-01-02T13:51:29Z,Ada baiknya buat yg versi PHEV nya agar bisa jadi opsi lain menyaingi Wuling darion PHEV.,ada baiknya buat yg versi phev nya agar bisa jadi opsi lain menyaingi wuling darion phev,"['ada', 'baiknya', 'buat', 'yg', 'versi', 'phev', 'nya', 'agar', 'bisa', 'jadi', 'opsi', 'lain', 'menyaingi', 'wuling', 'darion']","['ada', 'baik', 'buat', 'yang', 'versi', 'phev', 'nya', 'agar', 'bisa', 'jadi', 'opsi', 'lain', 'saing', 'wuling', 'darion']","['ada', 'versi', 'phev', 'bisa', 'opsi', 'saing', 'wuling', 'darion']",netral,0,0
2025-12-20T14:44:51Z,MENDINGAN AVANZA BOS,mendingan avanza bos,"['mendingan', 'avanza', 'bos']","['mending', 'avanza', 'bos']","['mending', 'avanza', 'bos']",negatif,-5,0
2025-10-31T15:25:18Z,ogaaah bgt pakai mobil yg sdh ada taxinya 🤣,ogah bgt pakai mobil yg sdh ada taxinya,"['ogah', 'bgt', 'pakai', 'mobil', 'yg', 'sdh', 'ada', 'taxinya']","['ogah', 'banget', 'pakai', 'mobil', 'yang', 'sdh', 'ada', 'taxi']","['ogah', 'sangat', 'pakai', 'mobil', 'ada', 'taxi']",positif,3,0
2025-10-26T06:13:06Z,Ko mobil listrik modelnya bagus bagus iya,ko mobil listrik modelnya bagus bagus iya,"['ko', 'mobil', 'listrik', 'modelnya', 'bagus', 'iya']","['ko', 'mobil', 'listrik', 'model', 'bagus', 'iya']","['ko', 'mobil', 'listrik', 'model', 'bagus', 'iya']",positif,5,0
2025-10-25T00:35:33Z,Merk ban giti itu bukan brand cina. Tapi perusahaan Singapore .,merk ban giti itu bukan brand cina tapi perusahaan singapore,"['merk', 'ban', 'giti', 'itu', 'bukan', 'brand', 'cina', 'tapi', 'perusahaan', 'singapore']","['merk', 'ban', 'giti', 'itu', 'bukan', 'brand', 'cina', 'tapi', 'usaha', 'singapore']","['merk', 'ban', 'giti', 'bukan', 'brand', 'china', 'usaha', 'singapore']",netral,0,0
2025-10-18T03:45:46Z,Kucingnya keganggu tidurnya,kucingnya keganggu tidurnya,"['kucingnya', 'keganggu', 'tidurnya']","['kucing', 'ganggu', 'tidur']","['kucing', 'ganggu', 'tidur']",negatif,-5,0
2025-10-04T13:51:55Z,Bikin mabok gak tu mobil,bikin mabok gak tu mobil,"['bikin', 'mabok', 'gak', 'tu', 'mobil']","['bikin', 'mabok', 'tidak', 'itu', 'mobil']","['bikin', 'mabok', 'tidak', 'mobil']",negatif,-7,0
2025-09-28T15:09:44Z,Gak bakal kena listrik oplosan 😂,gak bakal kena listrik oplosan,"['gak', 'bakal', 'kena', 'listrik', 'oplosan']","['tidak', 'bakal', 'kena', 'listrik', 'oplos']","['tidak', 'kena', 'listrik', 'oplos']",negatif,-8,0
2025-09-16T04:22:10Z,"Keren makasih bang , infonya",keren makasih bang infonya,"['keren', 'makasih', 'bang', 'infonya']","['keren', 'makasih', 'bang', 'info']","['bagus', 'terima kasih', 'info']",positif,8,0
2025-08-29T00:58:26Z,"17:00 ""600.000km baru baterainya rusak""",600 000km baru baterainya rusak,"['600', '000km', 'baru', 'baterainya', 'rusak']","['600', '000km', 'baru', 'baterai', 'rusak']","['600', '000km', 'baterai', 'rusak']",negatif,-5,0
2025-08-23T16:43:23Z,"Depannya terlalu menukik,,,ubah seperti sealion dan kursi dalamnya harus 7 seater,,,",depannya terlalu menukik ubah seperti sealion dan kursi dalamnya harus 7 seater,"['depannya', 'terlalu', 'menukik', 'ubah', 'seperti', 'sealion', 'dan', 'kursi', 'dalamnya', 'harus', 'seater']","['depan', 'terlalu', 'tukik', 'ubah', 'seperti', 'sealion', 'dan', 'kursi', 'dalam', 'harus', 'atar']","['terlalu', 'tukik', 'ubah', 'sealion', 'kursi', 'atar']",negatif,-3,0
2025-08-23T16:26:56Z,"Buat yang mirip avanza,,,,7 seater,,,eksterior  mirip sealion,,,,pasti buuming",buat yang mirip avanza 7 seater eksterior mirip sealion pasti buuming,"['buat', 'yang', 'mirip', 'avanza', 'seater', 'eksterior', 'sealion', 'pasti', 'buuming']","['buat', 'yang', 'mirip', 'avanza', 'atar', 'eksterior', 'alion', 'pasti', 'buuming']","['avanza', 'atar', 'eksterior', 'alion', 'buuming']",netral,0,0
2025-08-23T16:27:17Z,Harga 200 an,harga 200 an,"['harga', '200', 'an']","['harga', '200', 'an']","['harga', '200', 'an']",netral,0,0
2025-08-08T09:31:01Z,1:37 nampang ahh 🐱,nampang ahh,"['nampang', 'ahh']","['tampang', 'ahh']","['tampang', 'ahh']",netral,0,0
2025-08-02T10:00:56Z,Keren saatnya  mobil jepang akan mngikuti pasar byd,keren saatnya mobil jepang akan mngikuti pasar byd,"['keren', 'saatnya', 'mobil', 'jepang', 'akan', 'mngikuti', 'pasar', 'byd']","['keren', 'saat', 'mobil', 'jepang', 'akan', 'mngikuti', 'pasar', 'byd']","['bagus', 'mobil', 'jepang', 'mngikuti', 'pasar', 'byd']",positif,5,1
2025-07-15T12:53:43Z,Klw jarang pakai apa perlu di panaskan kayak gak di pake selama 1 bulan,klw jarang pakai apa perlu di panaskan kayak gak di pake selama 1 bulan,"['klw', 'jarang', 'pakai', 'apa', 'perlu', 'di', 'panaskan', 'kayak', 'gak', 'pake', 'selama', 'bulan']","['klw', 'jarang', 'pakai', 'apa', 'perlu', 'di', 'panas', 'kayak', 'tidak', 'pake', 'lama', 'bulan']","['klw', 'jarang', 'pakai', 'panas', 'kayak', 'tidak', 'pakai']",negatif,-8,0
2025-07-13T11:51:02Z,ganti nama M6 >>> EMSIX,ganti nama m6 emsix,"['ganti', 'nama', 'm6', 'emsix']","['ganti', 'nama', 'm6', 'emsix']","['ganti', 'nama', 'm6', 'emsix']",netral,0,1
2025-07-09T10:37:04Z,kalo melihat dari review mas ridwan sih menarik banget yah ini BYD M6 untuk sekelas mobil ev 7 seater,kalo melihat dari review mas ridwan sih menarik banget yah ini byd m6 untuk sekelas mobil ev 7 seater,"['kalo', 'melihat', 'dari', 'review', 'mas', 'ridwan', 'sih', 'menarik', 'banget', 'yah', 'ini', 'byd', 'm6', 'untuk', 'sekelas', 'mobil', 'ev', 'seater']","['kalau', 'lihat', 'dari', 'review', 'mas', 'ridwan', 'sih', 'tarik', 'banget', 'yah', 'ini', 'byd', 'm6', 'untuk', 'kelas', 'mobil', 'ev', 'atar']","['lihat', 'review', 'ridwan', 'tarik', 'sangat', 'yah', 'byd', 'm6', 'kelas', 'mobil', 'mobil listrik', 'atar']",positif,3,0
2025-06-27T14:50:03Z,"Kalo cherry tiggo 8 ada full ev dan harganya ga jauh beda, bisa jadi lawan sepadan byd m6",kalo cherry tiggo 8 ada full ev dan harganya ga jauh beda bisa jadi lawan sepadan byd m6,"['kalo', 'cherry', 'tiggo', 'ada', 'full', 'ev', 'dan', 'harganya', 'ga', 'jauh', 'beda', 'bisa', 'jadi', 'lawan', 'sepadan', 'byd', 'm6']","['kalau', 'cherry', 'tiggo', 'ada', 'full', 'ev', 'dan', 'harga', 'tidak', 'jauh', 'beda', 'bisa', 'jadi', 'lawan', 'sepadan', 'byd', 'm6']","['cherry', 'tiggo', 'ada', 'full', 'mobil listrik', 'harga', 'tidak', 'beda', 'bisa', 'lawan', 'sepadan', 'byd', 'm6']",negatif,-6,1
2025-06-22T07:29:42Z,"Alhamdulullah sdh tiba digarasi,2 minggu pemakaian setuju banget sm hasil review  Bang Ridwan Hanif yg paling aneh Sy sulit aadptasi adalah rem nya..",alhamdulullah sdh tiba digarasi 2 minggu pemakaian setuju banget sm hasil review bang ridwan hanif yg paling aneh sy sulit aadptasi adalah rem nya,"['alhamdulullah', 'sdh', 'tiba', 'digarasi', 'minggu', 'pemakaian', 'setuju', 'banget', 'sm', 'hasil', 'review', 'bang', 'ridwan', 'hanif', 'yg', 'paling', 'aneh', 'sy', 'sulit', 'aadptasi', 'adalah', 'rem', 'nya']","['alhamdulullah', 'sdh', 'tiba', 'garasi', 'minggu', 'pakai', 'tuju', 'banget', 'sm', 'hasil', 'review', 'bang', 'ridw', 'hanif', 'yang', 'paling', 'aneh', 'sy', 'sulit', 'aadptasi', 'adalah', 'rem', 'nya']","['alhamdulullah', 'garasi', 'minggu', 'pakai', 'tuju', 'sangat', 'hasil', 'review', 'ridw', 'hanif', 'paling', 'aneh', 'sulit', 'aadptasi', 'rem']",negatif,-7,0
2025-08-14T05:52:57Z,Bagus ya,bagus ya,"['bagus', 'ya']","['bagus', 'iya']","['bagus', 'iya']",positif,5,0
2025-06-17T04:31:41Z,Makasih bro sangat membantu. Semoga Allah lipat gandakan pahala ente 9 triliun kali lipat 🤲🏼,makasih bro sangat membantu semoga allah lipat gandakan pahala ente 9 triliun kali lipat,"['makasih', 'bro', 'sangat', 'membantu', 'semoga', 'allah', 'lipat', 'gandakan', 'pahala', 'ente', 'triliun', 'kali']","['memakasih', 'bro', 'sangat', 'bantu', 'moga', 'allah', 'lipat', 'ganda', 'pahala', 'ente', 'triliun', 'kali']","['memakasih', 'teman', 'sangat', 'bantu', 'semoga', 'allah', 'lipat', 'ganda', 'pahala', 'triliun', 'kali']",positif,8,2
2025-06-04T18:39:37Z,😂😂😂 kek all new ertiga. Emang china rajanya kw. Wkwkw,kek all new ertiga emang china rajanya kw wkwkw,"['kek', 'all', 'new', 'ertiga', 'emang', 'china', 'rajanya', 'kw', 'wkwkw']","['kek', 'all', 'new', 'ertiga', 'emang', 'china', 'raja', 'kw', 'wkwkw']","['all', 'new', 'ertiga', 'china', 'raja', 'kw', 'wkwkw']",netral,0,0
2025-06-04T02:26:32Z,RWD apa FWD kak,rwd apa fwd kak,"['rwd', 'apa', 'fwd', 'kak']","['rwd', 'apa', 'fwd', 'kak']","['rwd', 'fwd']",netral,0,0
2025-06-01T13:43:42Z,"Beli mobil listrik skr, sesal kemudian tak bisa dijual",beli mobil listrik skr sesal kemudian tak bisa dijual,"['beli', 'mobil', 'listrik', 'skr', 'sesal', 'kemudian', 'tak', 'bisa', 'dijual']","['beli', 'mobil', 'listrik', 'skr', 'sesal', 'mudi', 'tak', 'bisa', 'jual']","['beli', 'mobil', 'listrik', 'skr', 'sesal', 'mudi', 'tidak', 'bisa', 'jual']",negatif,-8,0
2025-06-01T08:26:22Z,Avanza mana yang harganya 400jt?,avanza mana yang harganya 400jt,"['avanza', 'mana', 'yang', 'harganya', '400jt']","['avanza', 'mana', 'yang', 'harga', '400jt']","['avanza', 'harga', '400jt']",netral,0,0
2025-05-27T11:50:08Z,"Jok tengah nanggung banget, gak enak didudukin lama",jok tengah nanggung banget gak enak didudukin lama,"['jok', 'tengah', 'nanggung', 'banget', 'gak', 'enak', 'didudukin', 'lama']","['jok', 'tengah', 'tanggung', 'banget', 'tidak', 'enak', 'duduk', 'lama']","['jok', 'tanggung', 'sangat', 'tidak', 'enak', 'duduk']",negatif,-7,0
2025-05-26T02:57:59Z,"Slain ini ada aletra l8, hrga mirp tpi lbh gagh gya hmpir kyk kijng (klo m6 ni kn kyk lbh pndek)",slain ini ada aletra l8 hrga mirp tpi lbh gagh gya hmpir kyk kijng klo m6 ni kn kyk lbh pndek,"['slain', 'ini', 'ada', 'aletra', 'l8', 'hrga', 'mirp', 'tpi', 'lbh', 'gagh', 'gya', 'hmpir', 'kyk', 'kijng', 'klo', 'm6', 'ni', 'kn', 'pndek']","['slain', 'ini', 'ada', 'aletra', 'l8', 'hrga', 'mirp', 'tpi', 'lbh', 'gagh', 'gya', 'hmpir', 'kyk', 'kijng', 'kalau', 'm6', 'ini', 'kn', 'pndek']","['slain', 'ada', 'aletra', 'l8', 'hrga', 'mirp', 'lebih', 'gagh', 'gya', 'hmpir', 'kijng', 'm6', 'kn', 'pndek']",positif,5,0
2025-05-23T00:37:13Z,"Jika ingin menjual EV dari BYD, atau ingin beli EV BYD second, apakah SOH (state of health) batere bisa diketahui (minimal tertera saat service berkala)? Batere merupakan komponen utama penentu performa mobil dan harganya separuh harga mobil !",jika ingin menjual ev dari byd atau ingin beli ev byd second apakah soh state of health batere bisa diketahui minimal tertera saat service berkala batere merupakan komponen utama penentu performa mobil dan harganya separuh harga mobil,"['jika', 'ingin', 'menjual', 'ev', 'dari', 'byd', 'atau', 'beli', 'second', 'apakah', 'soh', 'state', 'of', 'health', 'batere', 'bisa', 'diketahui', 'minimal', 'tertera', 'saat', 'service', 'berkala', 'merupakan', 'komponen', 'utama', 'penentu', 'performa', 'mobil', 'dan', 'harganya', 'separuh', 'harga']","['jika', 'ingin', 'jual', 'ev', 'dari', 'byd', 'atau', 'beli', 'second', 'apakah', 'soh', 'state', 'of', 'health', 'batere', 'bisa', 'tahu', 'minimal', 'tera', 'saat', 'service', 'kala', 'rupa', 'komponen', 'utama', 'tentu', 'performa', 'mobil', 'dan', 'harga', 'paruh', 'harga']","['jual', 'mobil listrik', 'byd', 'beli', 'second', 'soh', 'state', 'of', 'health', 'baterai', 'bisa', 'paham', 'minimal', 'tera', 'servis', 'rupa', 'komponen', 'utama', 'performa', 'mobil', 'harga', 'paruh', 'harga']",netral,0,0
2025-05-22T15:57:09Z,Di menit 11:20 ada mikro sd buat apa ya?,di menit ada mikro sd buat apa ya,"['di', 'menit', 'ada', 'mikro', 'sd', 'buat', 'apa', 'ya']","['di', 'menit', 'ada', 'mikro', 'sd', 'buat', 'apa', 'iya']","['menit', 'ada', 'mikro', 'sd', 'iya']",netral,0,0
2025-05-20T05:02:51Z,Kl ngak punya uang benar2 lebih jangan deh karena kl sekali rusak butuh dana pasti sangat tinggi,kl ngak punya uang benar benar lebih jangan deh karena kl sekali rusak butuh dana pasti sangat tinggi,"['kl', 'ngak', 'punya', 'uang', 'benar', 'lebih', 'jangan', 'deh', 'karena', 'sekali', 'rusak', 'butuh', 'dana', 'pasti', 'sangat', 'tinggi']","['kl', 'kak', 'punya', 'uang', 'benar', 'lebih', 'jangan', 'deh', 'karena', 'sekali', 'rusak', 'butuh', 'dana', 'pasti', 'sangat', 'tinggi']","['uang', 'lebih', 'jangan', 'deh', 'sekali', 'rusak', 'butuh', 'dana', 'sangat', 'tinggi']",negatif,-4,0
2025-05-18T10:41:00Z,2015 kan 😂 8:52,2015 kan,"['2015', 'kan']","['2015', 'kan']",['2015'],netral,0,0
2025-05-17T23:19:20Z,"Sy masih bingung mau beli ByD 7 seat  ini dgn kona, kira2 menurut kalian yg mana lebih baik, cuma kona hanya 5 seat",sy masih bingung mau beli byd 7 seat ini dgn kona kira kira menurut kalian yg mana lebih baik cuma kona hanya 5 seat,"['sy', 'masih', 'bingung', 'mau', 'beli', 'byd', 'seat', 'ini', 'dgn', 'kona', 'kira', 'menurut', 'kalian', 'yg', 'mana', 'lebih', 'baik', 'cuma', 'hanya']","['sy', 'masih', 'bingung', 'mau', 'beli', 'byd', 'seat', 'ini', 'dgn', 'kona', 'kira', 'turut', 'kalian', 'yang', 'mana', 'lebih', 'baik', 'cuma', 'hanya']","['bingung', 'beli', 'byd', 'seat', 'kona', 'lebih']",positif,2,0
2025-06-11T10:34:08Z,BYD M6 aja bagaimanapun di negara kita ini 7 seater always LBH diminati.,byd m6 aja bagaimanapun di negara kita ini 7 seater always lbh diminati,"['byd', 'm6', 'aja', 'bagaimanapun', 'di', 'negara', 'kita', 'ini', 'seater', 'always', 'lbh', 'diminati']","['byd', 'm6', 'aja', 'bagaimana', 'di', 'negara', 'kita', 'ini', 'atar', 'always', 'lbh', 'minat']","['byd', 'm6', 'negara', 'atar', 'always', 'lebih', 'minat']",positif,5,0
2025-05-15T10:31:43Z,Mau beli mobil ini tp masih ngeri 😢 karna di cina masih banyak kasus mobil byd terbakar,mau beli mobil ini tp masih ngeri karna di cina masih banyak kasus mobil byd terbakar,"['mau', 'beli', 'mobil', 'ini', 'tp', 'masih', 'ngeri', 'karna', 'di', 'cina', 'banyak', 'kasus', 'byd', 'terbakar']","['mau', 'beli', 'mobil', 'ini', 'tp', 'masih', 'ngeri', 'karna', 'di', 'cina', 'banyak', 'kasus', 'byd', 'bakar']","['beli', 'mobil', 'ngeri', 'karna', 'china', 'banyak', 'byd', 'bakar']",negatif,-2,0
2025-05-14T14:19:25Z,BYD KEBAKARAN BAGAIMANA RESPON PABRIKNYA,byd kebakaran bagaimana respon pabriknya,"['byd', 'kebakaran', 'bagaimana', 'respon', 'pabriknya']","['byd', 'bakar', 'bagaimana', 'respon', 'pabrik']","['byd', 'bakar', 'respon', 'pabrik']",netral,0,0
2025-05-13T07:25:20Z,"Liat pajaknya murah, perawatan murah, mobilnya keren keren jadi pengen, cuma untuk batrenya yang masih jadi kendala kalo rusak batrenya biayanya katanya mahal banget...",liat pajaknya murah perawatan murah mobilnya keren keren jadi pengen cuma untuk batrenya yang masih jadi kendala kalo rusak batrenya biayanya katanya mahal banget,"['liat', 'pajaknya', 'murah', 'perawatan', 'mobilnya', 'keren', 'jadi', 'pengen', 'cuma', 'untuk', 'batrenya', 'yang', 'masih', 'kendala', 'kalo', 'rusak', 'biayanya', 'katanya', 'mahal', 'banget']","['liat', 'pajak', 'murah', 'awat', 'mobil', 'keren', 'jadi', 'en', 'cuma', 'untuk', 'batre', 'yang', 'masih', 'kendala', 'kalau', 'rusak', 'biaya', 'kata', 'mahal', 'banget']","['liat', 'pajak', 'murah', 'awat', 'mobil', 'bagus', 'en', 'baterai', 'kendala', 'rusak', 'biaya', 'mahal', 'sangat']",negatif,-2,0
2025-05-12T17:35:47Z,thank you for sharingg ✨,thank you for sharingg,"['thank', 'you', 'for', 'sharingg']","['thank', 'you', 'for', 'sharingg']","['thank', 'you', 'for', 'sharingg']",netral,0,0
2025-05-12T11:28:16Z,jogja cek sini🎉,jogja cek sini,"['jogja', 'cek', 'sini']","['jogja', 'cek', 'sini']","['jogja', 'cek']",netral,0,0
2025-05-11T13:13:50Z,jenggot lu mirip jembud bencong bang,jenggot lu mirip jembud bencong bang,"['jenggot', 'lu', 'mirip', 'jembud', 'bencong', 'bang']","['jenggot', 'lu', 'mirip', 'jembud', 'bencong', 'bang']","['jenggot', 'jembud', 'bencong']",negatif,-4,1
2025-05-11T09:22:06Z,Jujur saya kalo naik mobil listrik pusing😂,jujur saya kalo naik mobil listrik pusing,"['jujur', 'saya', 'kalo', 'naik', 'mobil', 'listrik', 'pusing']","['jujur', 'saya', 'kalau', 'naik', 'mobil', 'listrik', 'pusing']","['jujur', 'mobil', 'listrik', 'pusing']",positif,2,0
2025-05-11T00:35:03Z,Suku cadangnya gimana ??????,suku cadangnya gimana,"['suku', 'cadangnya', 'gimana']","['suku', 'cadang', 'gimana']","['suku', 'cadang']",netral,0,0
2025-05-08T00:34:45Z,Mobil dan motor listrio membuat orang smakin malas naik transportasi umum,mobil dan motor listrio membuat orang smakin malas naik transportasi umum,"['mobil', 'dan', 'motor', 'listrio', 'membuat', 'orang', 'smakin', 'malas', 'naik', 'transportasi', 'umum']","['mobil', 'dan', 'motor', 'listrio', 'buat', 'orang', 'smakin', 'malas', 'naik', 'transportasi', 'umum']","['mobil', 'motor', 'listrio', 'orang', 'smakin', 'malas', 'transportasi']",negatif,-5,0
2025-05-07T16:11:49Z,Mobil listrik apa pas jalan gk bisa ngecas sendiri kah??,mobil listrik apa pas jalan gk bisa ngecas sendiri kah,"['mobil', 'listrik', 'apa', 'pas', 'jalan', 'gk', 'bisa', 'ngecas', 'sendiri', 'kah']","['mobil', 'listrik', 'apa', 'pas', 'jalan', 'tidak', 'bisa', 'cas', 'sendiri', 'kah']","['mobil', 'listrik', 'pas', 'jalan', 'tidak', 'bisa', 'pengisian daya']",positif,2,0
2025-05-05T07:40:34Z,Kalian tahu kenapa VOC bisa menjadi perusahaan mobil listrik terdepan??.... Eh BYD maksudku....,kalian tahu kenapa voc bisa menjadi perusahaan mobil listrik terdepan eh byd maksudku,"['kalian', 'tahu', 'kenapa', 'voc', 'bisa', 'menjadi', 'perusahaan', 'mobil', 'listrik', 'terdepan', 'eh', 'byd', 'maksudku']","['kalian', 'tahu', 'kenapa', 'voc', 'bisa', 'jadi', 'usaha', 'mobil', 'listrik', 'dep', 'eh', 'byd', 'maksud']","['paham', 'voc', 'bisa', 'usaha', 'mobil', 'listrik', 'dep', 'eh', 'byd', 'maksud']",netral,0,0
2025-05-04T06:18:12Z,kapan aku bisa meminang nya ini mobil....?,kapan aku bisa meminang nya ini mobil,"['kapan', 'aku', 'bisa', 'meminang', 'nya', 'ini', 'mobil']","['kapan', 'aku', 'bisa', 'pinang', 'nya', 'ini', 'mobil']","['bisa', 'pinang', 'mobil']",netral,0,0
2025-05-04T03:16:15Z,kan bisa ya sblm d bikin video detail nya di lap dulu di bersihkan dulu. jadi kesannya jijik gitu loh. jgn merasa krn yg d ksh byd bukan unit baru lalu yg reviewer jg ga perduli dgn hal2 simple tsb.,kan bisa ya sblm d bikin video detail nya di lap dulu di bersihkan dulu jadi kesannya jijik gitu loh jgn merasa krn yg d ksh byd bukan unit baru lalu yg reviewer jg ga perduli dgn hal hal simple tsb,"['kan', 'bisa', 'ya', 'sblm', 'bikin', 'video', 'detail', 'nya', 'di', 'lap', 'dulu', 'bersihkan', 'jadi', 'kesannya', 'jijik', 'gitu', 'loh', 'jgn', 'merasa', 'krn', 'yg', 'ksh', 'byd', 'bukan', 'unit', 'baru', 'lalu', 'reviewer', 'jg', 'ga', 'perduli', 'dgn', 'hal', 'simple', 'tsb']","['kan', 'bisa', 'iya', 'sblm', 'bikin', 'video', 'detail', 'nya', 'di', 'lap', 'dulu', 'sih', 'jadi', 'kesan', 'jijik', 'gitu', 'loh', 'jgn', 'rasa', 'krn', 'yang', 'ksh', 'byd', 'bukan', 'unit', 'baru', 'lalu', 'reviewer', 'jg', 'tidak', 'duli', 'dgn', 'hal', 'simple', 'tsb']","['bisa', 'iya', 'sblm', 'bikin', 'video', 'detail', 'lap', 'kesan', 'jijik', 'loh', 'jangan', 'ksh', 'byd', 'bukan', 'unit', 'reviewer', 'tidak', 'duli', 'simple']",negatif,-12,0
